t,Lignite_Coal,Petcoke,Alternative_Fuel,Feed_rate,Fuel_rate,Kiln_solid_out,Clinker_output,Air_flow,Cooling_air_flow,ID_fan_speed,Damper_position,kiln_rpm,Material_acc,Residence,Tg_preheater,Ts_preheater,Tg_calcination,Ts_calcination,Tg_burning,Ts_burning,Tg_Cooling,Ts_Cooling,O2,CO_ppm,P_preheater,P_calcination,P_burning,Q_in,Q_out,Q_acc,Q_loss,Q_reaction,Q_gas,Q_clinker,Clinker_yield,dTg_burning,Energy_Error,dCaO_calcination,LSF,dC3A,dC4AF,dC2S,dC3S,Mass_Balance_Error,Tw_burning,CaCO3,CaO,CO2,SiO2,Al2O3,Fe2O3,C2S,C3S,C3A,C4AF,Feed_rate_kgs,Fuel_rate_kgs,Air_flow_kgs,Cooling_air_flow_kgs
55.33333,0.83544,0.06488,0.09968,72.20505,5.19118,72.18397,46.5703,63466.49021,80979.20047,1552.10129,38.68924,2.39052,73.23745,60.86915,266.66692,272.87667,400.00037,400.00037,400.90538,856.36283,1508.81618,1480.13099,6.0,20.0,-120.0,-391.77926,0.0,35575.0,1956.0972,1669.0,206.22754,80.86966,2146.53356,15000.0,0.65,-0.0136,94.50148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1129.62564,0.0,0.0,52.23832,0.0,1.74243,2.65417,37.46956,0.0,5.39827,0.0,0.0,0.0,0.0,0.0
55.5,0.8353,0.06495,0.09975,72.20863,5.19265,72.18751,46.57258,63510.25635,80981.60475,1553.61211,38.65144,2.39066,73.24062,60.8688,266.66692,272.83929,400.00037,400.00037,400.90329,855.43755,1508.73473,1480.16575,6.0,20.0,-120.0,-391.89727,0.0,35575.0,1956.09693,1669.0,206.22325,80.87367,2147.12827,15000.0,0.65,-0.01354,94.50148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1129.37858,0.0,0.0,52.23832,0.0,1.74243,2.65417,37.46956,0.0,5.39827,0.0,0.0,0.0,0.0,0.0
55.66667,0.83516,0.06502,0.09981,72.21222,5.19411,72.19104,46.57487,63553.96175,80984.00617,1555.12065,38.61389,2.3908,73.24379,60.86845,266.66692,272.80217,400.00037,400.00037,400.90122,854.51553,1508.65345,1480.20029,6.0,20.0,-120.0,-392.01431,0.0,35575.0,1956.09667,1669.0,206.21898,80.87768,2147.72015,15000.0,0.65,-0.01348,94.50149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1129.13143,0.0,0.0,52.23832,0.0,1.74243,2.65417,37.46956,0.0,5.39827,0.0,0.0,0.0,0.0,0.0
55.83333,0.83502,0.06509,0.09988,72.2158,5.19556,72.19458,46.57715,63597.60649,80986.40474,1556.6269,38.57659,2.39094,73.24697,60.86811,266.66692,272.76532,400.00037,400.00037,400.89915,853.59678,1508.57235,1480.2346,6.0,20.0,-120.0,-392.13037,0.0,35575.0,1956.09643,1669.0,206.21473,80.8817,2148.30919,15000.0,0.65,-0.01343,94.50149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1128.88419,0.0,0.0,52.23832,0.0,1.74243,2.65417,37.46956,0.0,5.39827,0.0,0.0,0.0,0.0,0.0
56.0,0.83489,0.06517,0.09995,72.21939,5.19701,72.19812,46.57944,63641.19065,80988.80045,1558.13087,38.53953,2.39107,73.25016,60.86777,266.66692,272.72872,400.00037,400.00037,400.89709,852.68128,1508.49141,1480.26869,6.0,20.0,-120.0,-392.24547,0.0,35575.0,1956.09621,1669.0,206.21049,80.88571,2148.89543,15000.0,0.65,-0.01337,94.50149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1128.63685,0.0,0.0,52.23832,0.0,1.74243,2.65417,37.46956,0.0,5.39827,0.0,0.0,0.0,0.0,0.0
56.16667,0.83475,0.06524,0.10002,72.22297,5.19845,72.20167,46.58172,63684.71432,80991.19331,1559.63256,38.50273,2.39121,73.25335,60.86743,266.66692,272.69239,400.00037,400.00037,400.89504,851.76901,1508.41065,1480.30255,6.0,20.0,-120.0,-392.35961,0.0,35575.0,1956.096,1669.0,206.20627,80.88973,2149.47887,15000.0,0.65,-0.01332,94.50149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1128.38943,0.0,0.0,52.23832,0.0,1.74243,2.65417,37.46956,0.0,5.39827,0.0,0.0,0.0,0.0,0.0
56.33333,0.83461,0.06531,0.10008,72.22655,5.19988,72.20521,46.584,63728.17758,80993.58332,1561.13198,38.46616,2.39134,73.25655,60.86711,266.66692,272.65631,400.00037,400.00037,400.893,850.85997,1508.33006,1480.33619,6.0,20.0,-120.0,-392.47281,0.0,35575.0,1956.09581,1669.0,206.20207,80.89374,2150.05952,15000.0,0.65,-0.01326,94.50149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1128.14191,0.0,0.0,52.23832,0.0,1.74243,2.65417,37.46956,0.0,5.39827,0.0,0.0,0.0,0.0,0.0
56.5,0.83447,0.06538,0.10015,72.23014,5.20131,72.20875,46.58629,63771.58052,80995.97049,1562.62914,38.42984,2.39147,73.25976,60.86678,266.66692,272.62049,400.00037,400.00037,400.89096,849.95415,1508.24964,1480.36961,6.0,20.0,-120.0,-392.58507,0.0,35575.0,1956.09564,1669.0,206.19789,80.89775,2150.6374,15000.0,0.65,-0.01321,94.50149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.89431,0.0,0.0,52.23832,0.0,1.74243,2.65417,37.46956,0.0,5.39827,0.0,0.0,0.0,0.0,0.0
56.66667,0.83433,0.06546,0.10021,72.23372,5.20273,72.21229,46.58857,63814.92322,80998.35482,1564.12402,38.39377,2.3916,73.26297,60.86646,266.66692,272.58492,400.00037,400.00037,400.88894,849.05154,1508.16939,1480.4028,6.0,20.0,-120.0,-392.6964,0.0,35575.0,1956.09549,1669.0,206.19372,80.90176,2151.21252,15000.0,0.65,-0.01315,94.50149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.64662,0.0,0.0,52.23832,0.0,1.74243,2.65417,37.46956,0.0,5.39827,0.0,0.0,0.0,0.0,0.0
56.83333,0.83419,0.06553,0.10028,72.2373,5.20414,72.21583,46.59086,63858.20576,81000.73631,1565.61664,38.35793,2.39172,73.26619,60.86615,266.66692,272.5496,400.00037,400.00037,400.88692,848.15213,1508.0893,1480.43577,6.0,20.0,-120.0,-392.8068,0.0,35575.0,1956.09535,1669.0,206.18957,80.90578,2151.78489,15000.0,0.65,-0.0131,94.50149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.39884,0.0,0.0,52.23832,0.0,1.74243,2.65417,37.46956,0.0,5.39827,0.0,0.0,0.0,0.0,0.0
57.0,0.83405,0.0656,0.10035,72.24088,5.20555,72.21937,46.59315,63901.42823,81003.11497,1567.107,38.32233,2.39184,73.26941,60.86584,266.66692,272.51453,400.00037,400.00037,400.88491,847.2559,1508.00939,1480.46853,6.0,20.0,-120.0,-392.91628,0.0,35575.0,1956.09523,1669.0,206.18544,80.90979,2152.35454,15000.0,0.65,-0.01305,94.50149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.15097,0.0,0.0,52.23832,0.0,1.74243,2.65417,37.46956,0.0,5.39827,0.0,0.0,0.0,0.0,0.0
57.16667,0.83392,0.06567,0.10041,72.24446,5.20694,72.22292,46.59543,63944.59071,81005.4908,1568.5951,38.28696,2.39197,73.27264,60.86554,266.66692,272.4797,400.00037,400.00037,400.88291,846.36285,1507.92965,1480.50106,6.0,20.0,-120.0,-393.02486,0.0,35575.0,1956.09512,1669.0,206.18132,80.9138,2152.92146,15000.0,0.65,-0.01299,94.50149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1126.90302,0.0,0.0,52.23832,0.0,1.74243,2.65417,37.46956,0.0,5.39827,0.0,0.0,0.0,0.0,0.0
57.33333,0.83378,0.06574,0.10048,72.24805,5.20834,72.22646,46.59772,63987.69328,81007.86381,1570.08096,38.25183,2.39209,73.27588,60.86524,266.66692,272.44512,400.00037,400.00037,400.88092,845.47297,1507.85007,1480.53337,6.0,20.0,-120.0,-393.13254,0.0,35575.0,1956.09504,1669.0,206.17722,80.91781,2153.48567,15000.0,0.65,-0.01294,94.50149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1126.65498,0.0,0.0,52.23832,0.0,1.74243,2.65417,37.46956,0.0,5.39827,0.0,0.0,0.0,0.0,0.0
57.5,0.83364,0.06581,0.10054,72.25163,5.20972,72.23,46.6,64030.73603,81010.23399,1571.56456,38.21694,2.39221,73.27912,60.86494,266.66692,272.41077,400.00037,400.00037,400.87894,844.58624,1507.77066,1480.56546,6.0,20.0,-120.0,-393.23932,0.0,35575.0,1956.09497,1669.0,206.17314,80.92182,2154.04719,15000.0,0.65,-0.01289,94.50149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1126.40686,0.0,0.0,52.23832,0.0,1.74243,2.65417,37.46956,0.0,5.39827,0.0,0.0,0.0,0.0,0.0
57.66667,0.8335,0.06588,0.10061,72.25521,5.2111,72.23355,46.60229,64073.71905,81012.60135,1573.04591,38.18227,2.39232,73.28237,60.86465,266.66692,272.37667,400.00037,400.00037,400.87696,843.70265,1507.69141,1480.59734,6.0,20.0,-120.0,-393.34522,0.0,35575.0,1956.09491,1669.0,206.16908,80.92583,2154.60603,15000.0,0.65,-0.01283,94.50149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1126.15866,0.0,0.0,52.23832,0.0,1.74243,2.65417,37.46956,0.0,5.39827,0.0,0.0,0.0,0.0,0.0
57.83333,0.83337,0.06596,0.10068,72.25879,5.21247,72.23709,46.60458,64116.6424,81014.96589,1574.52502,38.14784,2.39244,73.28562,60.86436,266.66692,272.3428,400.00037,400.00037,400.87499,842.82221,1507.61233,1480.629,6.0,20.0,-120.0,-393.45024,0.0,35575.0,1956.09487,1669.0,206.16503,80.92984,2155.16221,15000.0,0.65,-0.01278,94.50149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125.91037,0.0,0.0,52.23832,0.0,1.74243,2.65417,37.46956,0.0,5.39827,0.0,0.0,0.0,0.0,0.0
58.0,0.83323,0.06603,0.10074,72.26237,5.21384,72.24064,46.60686,64159.50618,81017.32762,1576.0019,38.11363,2.39255,73.28888,60.86408,266.66692,272.30917,400.00037,400.00037,400.87303,841.94488,1507.53342,1480.66044,6.0,20.0,-120.0,-393.55439,0.0,35575.0,1956.09485,1669.0,206.161,80.93385,2155.71572,15000.0,0.65,-0.01273,94.50149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125.662,0.0,0.0,52.23832,0.0,1.74243,2.65417,37.46956,0.0,5.39827,0.0,0.0,0.0,0.0,0.0
58.16667,0.8331,0.0661,0.10081,72.26595,5.2152,72.24418,46.60915,64202.31046,81019.68654,1577.47654,38.07966,2.39266,73.29214,60.8638,266.66692,272.27577,400.00037,400.00037,400.87108,841.07067,1507.45467,1480.69167,6.0,20.0,-120.0,-393.65767,0.0,35575.0,1956.09485,1669.0,206.15698,80.93786,2156.2666,15000.0,0.65,-0.01268,94.50149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125.41355,0.0,0.0,52.23832,0.0,1.74243,2.65417,37.46956,0.0,5.39827,0.0,0.0,0.0,0.0,0.0
58.33333,0.83296,0.06617,0.10087,72.26953,5.21655,72.24773,46.61144,64245.05534,81022.04265,1578.94894,38.04591,2.39277,73.29541,60.86353,266.66692,272.2426,400.00037,400.00037,400.86914,840.19957,1507.37609,1480.72268,6.0,20.0,-120.0,-393.76009,0.0,35575.0,1956.09486,1669.0,206.15298,80.94187,2156.81484,15000.0,0.65,-0.01263,94.50149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125.16501,0.0,0.0,52.23832,0.0,1.74243,2.65417,37.46956,0.0,5.39827,0.0,0.0,0.0,0.0,0.0
58.5,0.83282,0.06624,0.10094,72.27311,5.2179,72.25127,46.61372,64287.74089,81024.39596,1580.41912,38.01238,2.39288,73.29868,60.86326,266.66692,272.20966,400.00037,400.00037,400.8672,839.33156,1507.29767,1480.75348,6.0,20.0,-120.0,-393.86167,0.0,35575.0,1956.09488,1669.0,206.149,80.94588,2157.36046,15000.0,0.65,-0.01257,94.50149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124.9164,0.0,0.0,52.23832,0.0,1.74243,2.65417,37.46956,0.0,5.39827,0.0,0.0,0.0,0.0,0.0
58.66667,0.83269,0.06631,0.101,72.27669,5.21924,72.25482,46.61601,64330.3672,81026.74647,1581.88707,37.97907,2.39299,73.30196,60.86299,266.66692,272.17694,400.00037,400.00037,400.86527,838.46663,1507.21941,1480.78407,6.0,20.0,-120.0,-393.9624,0.0,35575.0,1956.09493,1669.0,206.14503,80.94989,2157.90348,15000.0,0.65,-0.01252,94.50149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124.66771,0.0,0.0,52.23832,0.0,1.74243,2.65417,37.46956,0.0,5.39827,0.0,0.0,0.0,0.0,0.0
58.83333,0.83255,0.06638,0.10107,72.28027,5.22057,72.25836,46.6183,64372.93435,81029.09419,1583.35279,37.94599,2.39309,73.30525,60.86273,266.66692,272.14445,400.00037,400.00037,400.86335,837.60478,1507.14131,1480.81444,6.0,20.0,-120.0,-394.0623,0.0,35575.0,1956.09499,1669.0,206.14108,80.9539,2158.44391,15000.0,0.65,-0.01247,94.50149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124.41894,0.0,0.0,52.23832,0.0,1.74243,2.65417,37.46956,0.0,5.39827,0.0,0.0,0.0,0.0,0.0
59.0,0.83242,0.06645,0.10113,72.28385,5.2219,72.26191,46.62059,64415.44241,81031.43911,1584.8163,37.91313,2.39319,73.30854,60.86247,266.66692,272.11218,400.00037,400.00037,400.86144,836.74599,1507.06338,1480.8446,6.0,20.0,-120.0,-394.16137,0.0,35575.0,1956.09506,1669.0,206.13715,80.95791,2158.98176,15000.0,0.65,-0.01242,94.50149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124.17009,0.0,0.0,52.23832,0.0,1.74243,2.65417,37.46956,0.0,5.39827,0.0,0.0,0.0,0.0,0.0
59.16667,0.83228,0.06652,0.1012,72.28743,5.22322,72.26546,46.62288,64457.89148,81033.78124,1586.27759,37.88048,2.3933,73.31183,60.86222,266.66692,272.08014,400.00037,400.00037,400.85953,835.89025,1506.98561,1480.87455,6.0,20.0,-120.0,-394.25961,0.0,35575.0,1956.09515,1669.0,206.13323,80.96192,2159.51704,15000.0,0.65,-0.01237,94.50149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1123.92117,0.0,0.0,52.23832,0.0,1.74243,2.65417,37.46956,0.0,5.39827,0.0,0.0,0.0,0.0,0.0
59.33333,0.83215,0.06659,0.10126,72.291,5.22454,72.269,46.62516,64500.28163,81036.12058,1587.73667,37.84805,2.3934,73.31513,60.86197,266.66692,272.04831,400.00037,400.00037,400.85764,835.03756,1506.908,1480.90429,6.0,20.0,-120.0,-394.35704,0.0,35575.0,1956.09526,1669.0,206.12933,80.96593,2160.04976,15000.0,0.65,-0.01232,94.50149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1123.67217,0.0,0.0,52.23832,0.0,1.74243,2.65417,37.46956,0.0,5.39827,0.0,0.0,0.0,0.0,0.0
59.5,0.83202,0.06666,0.10133,72.29458,5.22584,72.27255,46.62745,64542.61294,81038.45714,1589.19354,37.81584,2.3935,73.31843,60.86172,266.66692,272.0167,400.00037,400.00037,400.85575,834.1879,1506.83055,1480.93382,6.0,20.0,-120.0,-394.45366,0.0,35575.0,1956.09538,1669.0,206.12545,80.96993,2160.57994,15000.0,0.65,-0.01227,94.50149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1123.42309,0.0,0.0,52.23832,0.0,1.74243,2.65417,37.46956,0.0,5.39827,0.0,0.0,0.0,0.0,0.0
59.66667,0.83188,0.06673,0.10139,72.29816,5.22715,72.2761,46.62974,64584.88551,81040.79092,1590.64821,37.78384,2.39359,73.32174,60.86148,266.66692,271.9853,400.00037,400.00037,400.85387,833.34126,1506.75326,1480.96314,6.0,20.0,-120.0,-394.54948,0.0,35575.0,1956.09552,1669.0,206.12158,80.97394,2161.10759,15000.0,0.65,-0.01222,94.50149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1123.17394,0.0,0.0,52.23832,0.0,1.74243,2.65417,37.46956,0.0,5.39827,0.0,0.0,0.0,0.0,0.0
59.83333,0.83175,0.0668,0.10145,72.30174,5.22844,72.27965,46.63203,64627.0994,81043.12193,1592.10067,37.75205,2.39369,73.32505,60.86124,266.66692,271.95411,400.00037,400.00037,400.85199,832.49764,1506.67613,1480.99226,6.0,20.0,-120.0,-394.64451,0.0,35575.0,1956.09567,1669.0,206.11772,80.97795,2161.63272,15000.0,0.65,-0.01217,94.50149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1122.92472,0.0,0.0,52.23832,0.0,1.74243,2.65417,37.46956,0.0,5.39827,0.0,0.0,0.0,0.0,0.0
60.0,0.83162,0.06687,0.10152,72.30532,5.22973,72.28319,46.63432,64669.2547,81045.45016,1593.55093,37.72048,2.39378,73.32837,60.86101,266.66692,271.92314,400.00037,400.00037,400.85013,831.65702,1506.59915,1481.02116,6.0,20.0,-120.0,-394.73874,0.0,35575.0,1956.09584,1669.0,206.11388,80.98195,2162.15534,15000.0,0.65,-0.01212,94.50149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1122.67542,0.0,0.0,52.23832,0.0,1.74243,2.65417,37.46956,0.0,5.39827,0.0,0.0,0.0,0.0,0.0
60.16667,0.83148,0.06693,0.10158,72.30889,5.23102,72.28674,46.63661,64711.3515,81047.77562,1594.999,37.68911,2.39388,73.33169,60.86077,266.66692,271.89238,400.00037,400.00037,400.84827,830.81939,1506.52234,1481.04986,6.0,20.0,-120.0,-394.8322,0.0,35575.0,1956.09602,1669.0,206.11006,80.98596,2162.67546,15000.0,0.65,-0.01207,94.50149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1122.42605,0.0,0.0,52.23832,0.0,1.74243,2.65417,37.46956,0.0,5.39827,0.0,0.0,0.0,0.0,0.0
60.33333,0.83135,0.067,0.10165,72.31247,5.23229,72.29029,46.6389,64753.38987,81050.09831,1596.44488,37.65796,2.39397,73.33501,60.86055,266.66692,271.86182,400.00037,400.00037,400.84642,829.98474,1506.44568,1481.07835,6.0,20.0,-120.0,-394.92487,0.0,35575.0,1956.09622,1669.0,206.10625,80.98997,2163.19311,15000.0,0.65,-0.01202,94.50149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1122.17661,0.0,0.0,52.23832,0.0,1.74243,2.65417,37.46956,0.0,5.39827,0.0,0.0,0.0,0.0,0.0
60.5,0.83122,0.06707,0.10171,72.31605,5.23357,72.29384,46.64119,64795.36989,81052.41824,1597.88856,37.62701,2.39406,73.33834,60.86032,266.66692,271.83147,400.00037,400.00037,400.84457,829.15307,1506.36918,1481.10664,6.0,20.0,-120.0,-395.01678,0.0,35575.0,1956.09643,1669.0,206.10246,80.99397,2163.70828,15000.0,0.65,-0.01197,94.50149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1121.92709,0.0,0.0,52.23832,0.0,1.74243,2.65417,37.46956,0.0,5.39827,0.0,0.0,0.0,0.0,0.0
60.66667,0.83109,0.06714,0.10177,72.31962,5.23483,72.29739,46.64347,64837.29164,81054.73541,1599.33007,37.59626,2.39415,73.34168,60.8601,266.66692,271.80132,400.00037,400.00037,400.84274,828.32435,1506.29284,1481.13472,6.0,20.0,-120.0,-395.10793,0.0,35575.0,1956.09666,1669.0,206.09869,80.99798,2164.22099,15000.0,0.65,-0.01193,94.50149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1121.67751,0.0,0.0,52.23832,0.0,1.74243,2.65417,37.46956,0.0,5.39827,0.0,0.0,0.0,0.0,0.0
60.83333,0.83095,0.06721,0.10184,72.3232,5.23609,72.30093,46.64576,64879.15521,81057.04982,1600.76938,37.56572,2.39424,73.34502,60.85988,266.66692,271.77138,400.00037,400.00037,400.84091,827.49859,1506.21665,1481.1626,6.0,20.0,-120.0,-395.19832,0.0,35575.0,1956.09691,1669.0,206.09492,81.00198,2164.73125,15000.0,0.65,-0.01188,94.50148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1121.42786,0.0,0.0,52.23832,0.0,1.74243,2.65417,37.46956,0.0,5.39827,0.0,0.0,0.0,0.0,0.0
61.0,0.83082,0.06728,0.1019,72.32677,5.23735,72.30448,46.64805,64920.96068,81059.36148,1602.20652,37.53539,2.39432,73.34836,60.85967,266.66692,271.74163,400.00037,400.00037,400.83909,826.67578,1506.14062,1481.19028,6.0,20.0,-120.0,-395.28796,0.0,35575.0,1956.09716,1669.0,206.09118,81.00599,2165.23908,15000.0,0.65,-0.01183,94.50148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1121.17813,0.0,0.0,52.23832,0.0,1.74243,2.65417,37.46956,0.0,5.39827,0.0,0.0,0.0,0.0,0.0
61.16667,0.83069,0.06735,0.10197,72.33035,5.23859,72.30803,46.65034,64962.70813,81061.67039,1603.64149,37.50525,2.39441,73.3517,60.85945,266.66692,271.71209,400.00037,400.00037,400.83727,825.85589,1506.06475,1481.21775,6.0,20.0,-120.0,-395.37686,0.0,35575.0,1956.09744,1669.0,206.08745,81.00999,2165.74448,15000.0,0.65,-0.01178,94.50148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120.92834,0.0,0.0,52.23832,0.0,1.74243,2.65417,37.46956,0.0,5.39827,0.0,0.0,0.0,0.0,0.0
61.33333,0.83056,0.06741,0.10203,72.33392,5.23984,72.31158,46.65263,65004.39763,81063.97656,1605.07428,37.47532,2.39449,73.35506,60.85925,266.66692,271.68274,400.00037,400.00037,400.83547,825.03893,1505.98902,1481.24502,6.0,20.0,-120.0,-395.46501,0.0,35575.0,1956.09773,1669.0,206.08373,81.01399,2166.24746,15000.0,0.65,-0.01173,94.50148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120.67848,0.0,0.0,52.23832,0.0,1.74243,2.65417,37.46956,0.0,5.39827,0.0,0.0,0.0,0.0,0.0
61.5,0.83043,0.06748,0.10209,72.3375,5.24107,72.31513,46.65492,65046.02927,81066.27997,1606.5049,37.44558,2.39457,73.35841,60.85904,266.66692,271.65359,400.00037,400.00037,400.83367,824.22488,1505.91346,1481.27209,6.0,20.0,-120.0,-395.55244,0.0,35575.0,1956.09803,1669.0,206.08003,81.018,2166.74805,15000.0,0.65,-0.01169,94.50148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120.42856,0.0,0.0,52.23832,0.0,1.74243,2.65417,37.46956,0.0,5.39827,0.0,0.0,0.0,0.0,0.0
61.66667,0.8303,0.06755,0.10216,72.34107,5.2423,72.31868,46.65721,65087.60313,81068.58065,1607.93335,37.41604,2.39465,73.36177,60.85884,266.66692,271.62463,400.00037,400.00037,400.83188,823.41374,1505.83804,1481.29896,6.0,20.0,-120.0,-395.63914,0.0,35575.0,1956.09835,1669.0,206.07635,81.022,2167.24624,15000.0,0.65,-0.01164,94.50148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120.17857,0.0,0.0,52.23832,0.0,1.74243,2.65417,37.46956,0.0,5.39827,0.0,0.0,0.0,0.0,0.0
61.83333,0.83017,0.06762,0.10222,72.34465,5.24353,72.32223,46.6595,65129.11929,81070.87859,1609.35965,37.3867,2.39473,73.36513,60.85864,266.66692,271.59586,400.00037,400.00037,400.83009,822.60548,1505.76278,1481.32563,6.0,20.0,-120.0,-395.72512,0.0,35575.0,1956.09868,1669.0,206.07268,81.02601,2167.74206,15000.0,0.65,-0.01159,94.50148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1119.92851,0.0,0.0,52.23832,0.0,1.74243,2.65417,37.46956,0.0,5.39827,0.0,0.0,0.0,0.0,0.0
62.0,0.83004,0.06768,0.10228,72.34822,5.24474,72.32578,46.66179,65170.57783,81073.1738,1610.78378,37.35755,2.39481,73.36849,60.85844,266.66692,271.56729,400.00037,400.00037,400.82831,821.80011,1505.68767,1481.3521,6.0,20.0,-120.0,-395.81039,0.0,35575.0,1956.09903,1669.0,206.06902,81.03001,2168.23551,15000.0,0.65,-0.01155,94.50148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1119.67839,0.0,0.0,52.23832,0.0,1.74243,2.65417,37.46956,0.0,5.39827,0.0,0.0,0.0,0.0,0.0
62.16667,0.82991,0.06775,0.10234,72.3518,5.24596,72.32933,46.66408,65211.97882,81075.46628,1612.20576,37.3286,2.39489,73.37186,60.85825,266.66692,271.5389,400.00037,400.00037,400.82654,820.99762,1505.61272,1481.37837,6.0,20.0,-120.0,-395.89495,0.0,35575.0,1956.09939,1669.0,206.06538,81.03401,2168.7266,15000.0,0.65,-0.0115,94.50148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1119.4282,0.0,0.0,52.23832,0.0,1.74243,2.65417,37.46956,0.0,5.39827,0.0,0.0,0.0,0.0,0.0
62.33333,0.82978,0.06782,0.10241,72.35537,5.24716,72.33288,46.66637,65253.32236,81077.75602,1613.62558,37.29984,2.39497,73.37523,60.85806,266.66692,271.5107,400.00037,400.00037,400.82478,820.19798,1505.53791,1481.40444,6.0,20.0,-120.0,-395.97881,0.0,35575.0,1956.09977,1669.0,206.06175,81.03801,2169.21535,15000.0,0.65,-0.01145,94.50148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1119.17795,0.0,0.0,52.23832,0.0,1.74243,2.65417,37.46956,0.0,5.39827,0.0,0.0,0.0,0.0,0.0
62.5,0.82965,0.06788,0.10247,72.35894,5.24836,72.33643,46.66866,65294.60851,81080.04305,1615.04326,37.27127,2.39504,73.37861,60.85787,266.66692,271.48269,400.00037,400.00037,400.82302,819.4012,1505.46325,1481.43032,6.0,20.0,-120.0,-396.06197,0.0,35575.0,1956.10016,1669.0,206.05814,81.04202,2169.70176,15000.0,0.65,-0.01141,94.50148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1118.92764,0.0,0.0,52.23832,0.0,1.74243,2.65417,37.46956,0.0,5.39827,0.0,0.0,0.0,0.0,0.0
62.66667,0.82952,0.06795,0.10253,72.36252,5.24956,72.33998,46.67095,65335.83736,81082.32735,1616.45879,37.24289,2.39512,73.38199,60.85769,266.66692,271.45486,400.00037,400.00037,400.82127,818.60727,1505.38875,1481.456,6.0,20.0,-120.0,-396.14445,0.0,35575.0,1956.10056,1669.0,206.05454,81.04602,2170.18585,15000.0,0.65,-0.01136,94.50147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1118.67726,0.0,0.0,52.23832,0.0,1.74243,2.65417,37.46956,0.0,5.39827,0.0,0.0,0.0,0.0,0.0
62.83333,0.82939,0.06802,0.10259,72.36609,5.25075,72.34353,46.67324,65377.00899,81084.60894,1617.87217,37.21469,2.39519,73.38537,60.8575,266.66692,271.42721,400.00037,400.00037,400.81953,817.81617,1505.3144,1481.48148,6.0,20.0,-120.0,-396.22624,0.0,35575.0,1956.10098,1669.0,206.05096,81.05002,2170.66763,15000.0,0.65,-0.01132,94.50147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1118.42683,0.0,0.0,52.23832,0.0,1.74243,2.65417,37.46956,0.0,5.39827,0.0,0.0,0.0,0.0,0.0
